-97.07860903	247.2016953	908.764116
-97.30894511	247.0970972	908.4823813
-96.56091705	247.0973494	908.1456936
-97.06644481	247.661945	909.2939716
-97.34064692	247.6935423	909.53256
-97.38334292	247.4456181	908.4756586
-97.58853976	247.5019428	908.7410195
-96.87905626	247.4472293	908.2727549
-97.02925928	247.8003255	909.8952354
-96.81429216	247.5779879	908.8693178
-96.97358427	247.5595877	908.8323266
-96.90300181	247.1382181	906.9600867
-96.96682451	247.5776208	908.9307267
-96.75683933	247.5418023	908.5433576
-96.42006724	247.1940891	907.187658
-96.80098751	247.3899983	907.91439
-96.66227767	247.3481425	907.5485836
-96.99820899	247.8553883	909.894997
-97.02164321	247.1589251	906.9223128
-96.84378216	247.4538662	908.3050758
-97.21080421	247.7549771	909.4815399
-96.73469402	247.7445785	909.3871743
-97.10376555	247.5645434	908.5800501
-97.38683273	247.3219781	907.6754148
-97.31385717	247.8316507	909.840305
-97.1041274	247.4422925	908.182425
-96.57799031	247.2965589	907.3112017
-96.60828473	247.741197	909.4355953
-97.1989057	247.6288755	908.852829
-96.40803717	247.7175181	909.2587585
